date,temperature_2m,n_valid_hours,first_legal_observation_time,last_legal_observation_time
2008-01-21,5.479541666666667,24,2008-01-21T00:59:00+00:00,2008-01-21T23:59:00+00:00
2008-01-22,5.4487375,24,2008-01-22T00:59:00+00:00,2008-01-22T23:59:00+00:00
2008-01-23,5.4781375,24,2008-01-23T00:59:00+00:00,2008-01-23T23:59:00+00:00
2008-01-24,5.526254166666667,24,2008-01-24T00:59:00+00:00,2008-01-24T23:59:00+00:00
2008-01-25,5.528941666666666,24,2008-01-25T00:59:00+00:00,2008-01-25T23:59:00+00:00
2008-01-26,5.590833333333333,24,2008-01-26T00:59:00+00:00,2008-01-26T23:59:00+00:00
2008-01-27,5.631308333333333,24,2008-01-27T00:59:00+00:00,2008-01-27T23:59:00+00:00
2008-01-28,5.646066666666667,24,2008-01-28T00:59:00+00:00,2008-01-28T23:59:00+00:00
2008-01-29,5.688608333333333,24,2008-01-29T00:59:00+00:00,2008-01-29T23:59:00+00:00
2008-01-30,5.677683333333333,24,2008-01-30T00:59:00+00:00,2008-01-30T23:59:00+00:00
2008-01-31,5.6736375,24,2008-01-31T00:59:00+00:00,2008-01-31T23:59:00+00:00
2008-02-01,5.614316666666666,24,2008-02-01T00:59:00+00:00,2008-02-01T23:59:00+00:00
2008-02-02,5.5337125,24,2008-02-02T00:59:00+00:00,2008-02-02T23:59:00+00:00
2008-02-03,5.4804208333333335,24,2008-02-03T00:59:00+00:00,2008-02-03T23:59:00+00:00
2008-02-04,5.417008333333333,24,2008-02-04T00:59:00+00:00,2008-02-04T23:59:00+00:00
2008-02-05,5.392783333333333,24,2008-02-05T00:59:00+00:00,2008-02-05T23:59:00+00:00
2008-02-06,5.38005,24,2008-02-06T00:59:00+00:00,2008-02-06T23:59:00+00:00
2008-02-07,5.345670833333333,24,2008-02-07T00:59:00+00:00,2008-02-07T23:59:00+00:00
2008-02-08,5.3352916666666665,24,2008-02-08T00:59:00+00:00,2008-02-08T23:59:00+00:00
2008-02-09,5.371370833333334,24,2008-02-09T00:59:00+00:00,2008-02-09T23:59:00+00:00
2008-02-10,5.386141666666667,24,2008-02-10T00:59:00+00:00,2008-02-10T23:59:00+00:00
2008-02-11,5.367516666666667,24,2008-02-11T00:59:00+00:00,2008-02-11T23:59:00+00:00
2008-02-12,5.353604166666667,24,2008-02-12T00:59:00+00:00,2008-02-12T23:59:00+00:00
2008-02-13,5.3352208333333335,24,2008-02-13T00:59:00+00:00,2008-02-13T23:59:00+00:00
2008-02-14,5.270975,24,2008-02-14T00:59:00+00:00,2008-02-14T23:59:00+00:00
2008-02-15,5.262254166666667,24,2008-02-15T00:59:00+00:00,2008-02-15T23:59:00+00:00
2008-02-16,5.2229833333333335,24,2008-02-16T00:59:00+00:00,2008-02-16T23:59:00+00:00
2008-02-17,5.203941666666666,24,2008-02-17T00:59:00+00:00,2008-02-17T23:59:00+00:00
2008-02-18,5.144825,24,2008-02-18T00:59:00+00:00,2008-02-18T23:59:00+00:00
2008-02-19,5.115966666666667,24,2008-02-19T00:59:00+00:00,2008-02-19T23:59:00+00:00
2008-02-20,5.037425,24,2008-02-20T00:59:00+00:00,2008-02-20T23:59:00+00:00
2008-02-21,4.9795625,24,2008-02-21T00:59:00+00:00,2008-02-21T23:59:00+00:00
2008-02-22,4.99515,24,2008-02-22T00:59:00+00:00,2008-02-22T23:59:00+00:00
2008-02-23,5.017545833333333,24,2008-02-23T00:59:00+00:00,2008-02-23T23:59:00+00:00
2008-02-24,5.1112416666666665,24,2008-02-24T00:59:00+00:00,2008-02-24T23:59:00+00:00
2008-02-25,5.087875,24,2008-02-25T00:59:00+00:00,2008-02-25T23:59:00+00:00
2008-02-26,5.1210875,24,2008-02-26T00:59:00+00:00,2008-02-26T23:59:00+00:00
2008-02-27,5.183491666666667,24,2008-02-27T00:59:00+00:00,2008-02-27T23:59:00+00:00
2008-02-28,5.199883333333333,24,2008-02-28T00:59:00+00:00,2008-02-28T23:59:00+00:00
2008-02-29,5.221575,24,2008-02-29T00:59:00+00:00,2008-02-29T23:59:00+00:00
2008-03-01,5.280733333333333,24,2008-03-01T00:59:00+00:00,2008-03-01T23:59:00+00:00
2008-03-02,5.3447708333333335,24,2008-03-02T00:59:00+00:00,2008-03-02T23:59:00+00:00
2008-03-03,5.331325,24,2008-03-03T00:59:00+00:00,2008-03-03T23:59:00+00:00
2008-03-04,5.339979166666667,24,2008-03-04T00:59:00+00:00,2008-03-04T23:59:00+00:00
2008-03-05,5.339425,24,2008-03-05T00:59:00+00:00,2008-03-05T23:59:00+00:00
2008-03-06,5.337154166666667,24,2008-03-06T00:59:00+00:00,2008-03-06T23:59:00+00:00
2008-03-07,5.3965250000000005,24,2008-03-07T00:59:00+00:00,2008-03-07T23:59:00+00:00
2008-03-08,5.4395875,24,2008-03-08T00:59:00+00:00,2008-03-08T23:59:00+00:00
2008-03-09,5.4610666666666665,24,2008-03-09T00:59:00+00:00,2008-03-09T23:59:00+00:00
2008-03-10,5.462066666666667,24,2008-03-10T00:59:00+00:00,2008-03-10T23:59:00+00:00
2008-03-11,5.443016666666667,24,2008-03-11T00:59:00+00:00,2008-03-11T23:59:00+00:00
2008-03-12,5.461320833333334,24,2008-03-12T00:59:00+00:00,2008-03-12T23:59:00+00:00
2008-03-13,5.456441666666667,24,2008-03-13T00:59:00+00:00,2008-03-13T23:59:00+00:00
2008-03-14,5.533704166666666,24,2008-03-14T00:59:00+00:00,2008-03-14T23:59:00+00:00
2008-03-15,5.559675,24,2008-03-15T00:59:00+00:00,2008-03-15T23:59:00+00:00
2008-03-16,5.481766666666667,24,2008-03-16T00:59:00+00:00,2008-03-16T23:59:00+00:00
2008-03-17,5.551195833333334,24,2008-03-17T00:59:00+00:00,2008-03-17T23:59:00+00:00
2008-03-18,5.588829166666667,24,2008-03-18T00:59:00+00:00,2008-03-18T23:59:00+00:00
2008-03-19,5.660270833333334,24,2008-03-19T00:59:00+00:00,2008-03-19T23:59:00+00:00
2008-03-20,5.650066666666667,24,2008-03-20T00:59:00+00:00,2008-03-20T23:59:00+00:00
2008-03-21,5.582258333333333,24,2008-03-21T00:59:00+00:00,2008-03-21T23:59:00+00:00
2008-03-22,5.503325,24,2008-03-22T00:59:00+00:00,2008-03-22T23:59:00+00:00
2008-03-23,5.485308333333333,24,2008-03-23T00:59:00+00:00,2008-03-23T23:59:00+00:00
2008-03-24,5.476866666666667,24,2008-03-24T00:59:00+00:00,2008-03-24T23:59:00+00:00
2008-03-25,5.501620833333334,24,2008-03-25T00:59:00+00:00,2008-03-25T23:59:00+00:00
2008-03-26,5.574633333333334,24,2008-03-26T00:59:00+00:00,2008-03-26T23:59:00+00:00
2008-03-27,5.586675,24,2008-03-27T00:59:00+00:00,2008-03-27T23:59:00+00:00
2008-03-28,5.489504166666666,24,2008-03-28T00:59:00+00:00,2008-03-28T23:59:00+00:00
2008-03-29,5.477475,24,2008-03-29T00:59:00+00:00,2008-03-29T23:59:00+00:00
2008-03-30,5.558979166666666,24,2008-03-30T00:59:00+00:00,2008-03-30T23:59:00+00:00
2008-03-31,5.7312875,24,2008-03-31T00:59:00+00:00,2008-03-31T23:59:00+00:00
2008-04-01,5.709291666666666,24,2008-04-01T00:59:00+00:00,2008-04-01T23:59:00+00:00
2008-04-02,6.0457625,24,2008-04-02T00:59:00+00:00,2008-04-02T23:59:00+00:00
2008-04-03,6.499370833333334,24,2008-04-03T00:59:00+00:00,2008-04-03T23:59:00+00:00
2008-04-04,6.530766666666667,24,2008-04-04T00:59:00+00:00,2008-04-04T23:59:00+00:00
2008-04-05,6.455275,24,2008-04-05T00:59:00+00:00,2008-04-05T23:59:00+00:00
2008-04-06,6.402666666666667,24,2008-04-06T00:59:00+00:00,2008-04-06T23:59:00+00:00
2008-04-07,6.1869,24,2008-04-07T00:59:00+00:00,2008-04-07T23:59:00+00:00
2008-04-08,6.267158333333334,24,2008-04-08T00:59:00+00:00,2008-04-08T23:59:00+00:00
2008-04-09,6.4592625,24,2008-04-09T00:59:00+00:00,2008-04-09T23:59:00+00:00
2008-04-10,6.4505083333333335,24,2008-04-10T00:59:00+00:00,2008-04-10T23:59:00+00:00
2008-04-11,6.416308333333333,24,2008-04-11T00:59:00+00:00,2008-04-11T23:59:00+00:00
2008-04-12,6.462541666666667,24,2008-04-12T00:59:00+00:00,2008-04-12T23:59:00+00:00
2008-04-13,6.523795833333334,24,2008-04-13T00:59:00+00:00,2008-04-13T23:59:00+00:00
2008-04-14,6.608616666666666,24,2008-04-14T00:59:00+00:00,2008-04-14T23:59:00+00:00
2008-04-15,6.70885,24,2008-04-15T00:59:00+00:00,2008-04-15T23:59:00+00:00
2008-04-16,6.814279166666666,24,2008-04-16T00:59:00+00:00,2008-04-16T23:59:00+00:00
2008-04-17,6.68325,24,2008-04-17T00:59:00+00:00,2008-04-17T23:59:00+00:00
2008-04-18,6.66075,24,2008-04-18T00:59:00+00:00,2008-04-18T23:59:00+00:00
2008-04-19,6.6614125,24,2008-04-19T00:59:00+00:00,2008-04-19T23:59:00+00:00
2008-04-20,6.632225,24,2008-04-20T00:59:00+00:00,2008-04-20T23:59:00+00:00
2008-04-21,6.697429166666667,24,2008-04-21T00:59:00+00:00,2008-04-21T23:59:00+00:00
2008-04-22,6.9999,24,2008-04-22T00:59:00+00:00,2008-04-22T23:59:00+00:00
2008-04-23,7.329641666666666,24,2008-04-23T00:59:00+00:00,2008-04-23T23:59:00+00:00
2008-04-24,7.307183333333334,24,2008-04-24T00:59:00+00:00,2008-04-24T23:59:00+00:00
2008-04-25,7.325025,24,2008-04-25T00:59:00+00:00,2008-04-25T23:59:00+00:00
2008-04-26,7.368441666666667,24,2008-04-26T00:59:00+00:00,2008-04-26T23:59:00+00:00
2008-04-27,7.682154166666667,24,2008-04-27T00:59:00+00:00,2008-04-27T23:59:00+00:00
2008-04-28,7.891591666666667,24,2008-04-28T00:59:00+00:00,2008-04-28T23:59:00+00:00
2008-04-29,8.196245833333332,24,2008-04-29T00:59:00+00:00,2008-04-29T23:59:00+00:00
2008-04-30,8.0630375,24,2008-04-30T00:59:00+00:00,2008-04-30T23:59:00+00:00
2008-05-01,8.164945833333334,24,2008-05-01T00:59:00+00:00,2008-05-01T23:59:00+00:00
2008-05-02,8.367691666666666,24,2008-05-02T00:59:00+00:00,2008-05-02T23:59:00+00:00
2008-05-03,8.633545833333333,24,2008-05-03T00:59:00+00:00,2008-05-03T23:59:00+00:00
2008-05-04,8.958545833333334,24,2008-05-04T00:59:00+00:00,2008-05-04T23:59:00+00:00
2008-05-05,9.840445833333334,24,2008-05-05T00:59:00+00:00,2008-05-05T23:59:00+00:00
2008-05-06,10.707833333333333,24,2008-05-06T00:59:00+00:00,2008-05-06T23:59:00+00:00
2008-05-07,11.36525,24,2008-05-07T00:59:00+00:00,2008-05-07T23:59:00+00:00
2008-05-08,12.191541666666666,24,2008-05-08T00:59:00+00:00,2008-05-08T23:59:00+00:00
2008-05-09,12.935666666666666,24,2008-05-09T00:59:00+00:00,2008-05-09T23:59:00+00:00
2008-05-10,13.035958333333333,24,2008-05-10T00:59:00+00:00,2008-05-10T23:59:00+00:00
2008-05-11,13.8535,24,2008-05-11T00:59:00+00:00,2008-05-11T23:59:00+00:00
2008-05-12,14.460916666666666,24,2008-05-12T00:59:00+00:00,2008-05-12T23:59:00+00:00
2008-05-13,14.440291666666667,24,2008-05-13T00:59:00+00:00,2008-05-13T23:59:00+00:00
2008-05-14,14.564791666666666,24,2008-05-14T00:59:00+00:00,2008-05-14T23:59:00+00:00
2008-05-15,14.71825,24,2008-05-15T00:59:00+00:00,2008-05-15T23:59:00+00:00
2008-05-16,14.967958333333334,24,2008-05-16T00:59:00+00:00,2008-05-16T23:59:00+00:00
2008-05-17,14.550125,24,2008-05-17T00:59:00+00:00,2008-05-17T23:59:00+00:00
2008-05-18,14.220458333333333,24,2008-05-18T00:59:00+00:00,2008-05-18T23:59:00+00:00
2008-05-19,14.513791666666666,24,2008-05-19T00:59:00+00:00,2008-05-19T23:59:00+00:00
2008-05-20,14.580791666666666,24,2008-05-20T00:59:00+00:00,2008-05-20T23:59:00+00:00
2008-05-21,14.37275,24,2008-05-21T00:59:00+00:00,2008-05-21T23:59:00+00:00
2008-05-22,14.347791666666666,24,2008-05-22T00:59:00+00:00,2008-05-22T23:59:00+00:00
2008-05-23,14.543625,24,2008-05-23T00:59:00+00:00,2008-05-23T23:59:00+00:00
2008-05-24,14.28375,24,2008-05-24T00:59:00+00:00,2008-05-24T23:59:00+00:00
2008-05-25,13.813208333333334,24,2008-05-25T00:59:00+00:00,2008-05-25T23:59:00+00:00
2008-05-26,13.313375,24,2008-05-26T00:59:00+00:00,2008-05-26T23:59:00+00:00
2008-05-27,13.122708333333334,24,2008-05-27T00:59:00+00:00,2008-05-27T23:59:00+00:00
2008-05-28,12.957541666666666,24,2008-05-28T00:59:00+00:00,2008-05-28T23:59:00+00:00
2008-05-29,13.213916666666666,24,2008-05-29T00:59:00+00:00,2008-05-29T23:59:00+00:00
2008-05-30,13.404458333333334,24,2008-05-30T00:59:00+00:00,2008-05-30T23:59:00+00:00
2008-05-31,14.241083333333334,24,2008-05-31T00:59:00+00:00,2008-05-31T23:59:00+00:00
2008-06-01,14.32525,24,2008-06-01T00:59:00+00:00,2008-06-01T23:59:00+00:00
2008-06-02,14.528791666666667,24,2008-06-02T00:59:00+00:00,2008-06-02T23:59:00+00:00
2008-06-03,14.84825,24,2008-06-03T00:59:00+00:00,2008-06-03T23:59:00+00:00
2008-06-04,15.273041666666668,24,2008-06-04T00:59:00+00:00,2008-06-04T23:59:00+00:00
2008-06-05,15.744375,24,2008-06-05T00:59:00+00:00,2008-06-05T23:59:00+00:00
2008-06-06,15.855958333333334,24,2008-06-06T00:59:00+00:00,2008-06-06T23:59:00+00:00
2008-06-07,16.183125,24,2008-06-07T00:59:00+00:00,2008-06-07T23:59:00+00:00
2008-06-08,16.727291666666666,24,2008-06-08T00:59:00+00:00,2008-06-08T23:59:00+00:00
2008-06-09,16.945958333333333,24,2008-06-09T00:59:00+00:00,2008-06-09T23:59:00+00:00
2008-06-10,17.068041666666666,24,2008-06-10T00:59:00+00:00,2008-06-10T23:59:00+00:00
2008-06-11,16.969083333333334,24,2008-06-11T00:59:00+00:00,2008-06-11T23:59:00+00:00
2008-06-12,16.849375,24,2008-06-12T00:59:00+00:00,2008-06-12T23:59:00+00:00
2008-06-13,16.742291666666667,24,2008-06-13T00:59:00+00:00,2008-06-13T23:59:00+00:00
2008-06-14,16.405166666666666,24,2008-06-14T00:59:00+00:00,2008-06-14T23:59:00+00:00
2008-06-15,16.179041666666667,24,2008-06-15T00:59:00+00:00,2008-06-15T23:59:00+00:00
2008-06-16,16.165958333333332,24,2008-06-16T00:59:00+00:00,2008-06-16T23:59:00+00:00
2008-06-17,15.530458333333334,24,2008-06-17T00:59:00+00:00,2008-06-17T23:59:00+00:00
2008-06-18,14.884666666666666,24,2008-06-18T00:59:00+00:00,2008-06-18T23:59:00+00:00
2008-06-19,14.740083333333333,24,2008-06-19T00:59:00+00:00,2008-06-19T23:59:00+00:00
2008-06-20,14.969625,24,2008-06-20T00:59:00+00:00,2008-06-20T23:59:00+00:00
2008-06-21,14.884208333333333,24,2008-06-21T00:59:00+00:00,2008-06-21T23:59:00+00:00
2008-06-22,13.904083333333332,24,2008-06-22T00:59:00+00:00,2008-06-22T23:59:00+00:00
2008-06-23,14.166916666666667,24,2008-06-23T00:59:00+00:00,2008-06-23T23:59:00+00:00
2008-06-24,14.4735,24,2008-06-24T00:59:00+00:00,2008-06-24T23:59:00+00:00
2008-06-25,14.136166666666666,24,2008-06-25T00:59:00+00:00,2008-06-25T23:59:00+00:00
2008-06-26,13.91025,24,2008-06-26T00:59:00+00:00,2008-06-26T23:59:00+00:00
2008-06-27,13.909625,24,2008-06-27T00:59:00+00:00,2008-06-27T23:59:00+00:00
2008-06-28,14.010208333333333,24,2008-06-28T00:59:00+00:00,2008-06-28T23:59:00+00:00
2008-06-29,14.175333333333333,24,2008-06-29T00:59:00+00:00,2008-06-29T23:59:00+00:00
2008-06-30,14.26575,24,2008-06-30T00:59:00+00:00,2008-06-30T23:59:00+00:00
2008-07-01,14.567125,24,2008-07-01T00:59:00+00:00,2008-07-01T23:59:00+00:00
2008-07-02,14.862416666666666,24,2008-07-02T00:59:00+00:00,2008-07-02T23:59:00+00:00
2008-07-03,15.058625,24,2008-07-03T00:59:00+00:00,2008-07-03T23:59:00+00:00
2008-07-04,15.349625,24,2008-07-04T00:59:00+00:00,2008-07-04T23:59:00+00:00
2008-07-05,15.590833333333334,24,2008-07-05T00:59:00+00:00,2008-07-05T23:59:00+00:00
2008-07-06,15.821375,24,2008-07-06T00:59:00+00:00,2008-07-06T23:59:00+00:00
2008-07-07,15.961166666666667,24,2008-07-07T00:59:00+00:00,2008-07-07T23:59:00+00:00
2008-07-08,15.758291666666667,24,2008-07-08T00:59:00+00:00,2008-07-08T23:59:00+00:00
2008-07-09,15.81425,24,2008-07-09T00:59:00+00:00,2008-07-09T23:59:00+00:00
2008-07-10,15.633916666666666,24,2008-07-10T00:59:00+00:00,2008-07-10T23:59:00+00:00
2008-07-11,15.613541666666666,24,2008-07-11T00:59:00+00:00,2008-07-11T23:59:00+00:00
2008-07-12,15.873541666666666,24,2008-07-12T00:59:00+00:00,2008-07-12T23:59:00+00:00
2008-07-13,15.927708333333333,24,2008-07-13T00:59:00+00:00,2008-07-13T23:59:00+00:00
2008-07-14,15.837666666666667,24,2008-07-14T00:59:00+00:00,2008-07-14T23:59:00+00:00
2008-07-15,15.894,24,2008-07-15T00:59:00+00:00,2008-07-15T23:59:00+00:00
2008-07-16,15.868541666666667,24,2008-07-16T00:59:00+00:00,2008-07-16T23:59:00+00:00
2008-07-17,15.742041666666667,24,2008-07-17T00:59:00+00:00,2008-07-17T23:59:00+00:00
2008-07-18,15.646666666666667,24,2008-07-18T00:59:00+00:00,2008-07-18T23:59:00+00:00
2008-07-19,15.812875,24,2008-07-19T00:59:00+00:00,2008-07-19T23:59:00+00:00
2008-07-20,15.923458333333333,24,2008-07-20T00:59:00+00:00,2008-07-20T23:59:00+00:00
2008-07-21,16.119208333333333,24,2008-07-21T00:59:00+00:00,2008-07-21T23:59:00+00:00
2008-07-22,16.071333333333335,24,2008-07-22T00:59:00+00:00,2008-07-22T23:59:00+00:00
2008-07-23,16.205750000000002,24,2008-07-23T00:59:00+00:00,2008-07-23T23:59:00+00:00
2008-07-24,16.98725,24,2008-07-24T00:59:00+00:00,2008-07-24T23:59:00+00:00
2008-07-25,17.679333333333332,24,2008-07-25T00:59:00+00:00,2008-07-25T23:59:00+00:00
2008-07-26,17.984750000000002,24,2008-07-26T00:59:00+00:00,2008-07-26T23:59:00+00:00
2008-07-27,18.419416666666667,24,2008-07-27T00:59:00+00:00,2008-07-27T23:59:00+00:00
2008-07-28,19.167833333333334,24,2008-07-28T00:59:00+00:00,2008-07-28T23:59:00+00:00
2008-07-29,19.406041666666667,24,2008-07-29T00:59:00+00:00,2008-07-29T23:59:00+00:00
2008-07-30,18.848666666666666,24,2008-07-30T00:59:00+00:00,2008-07-30T23:59:00+00:00
2008-07-31,18.850666666666665,24,2008-07-31T00:59:00+00:00,2008-07-31T23:59:00+00:00
2008-08-01,18.274291666666667,24,2008-08-01T00:59:00+00:00,2008-08-01T23:59:00+00:00
2008-08-02,17.926625,24,2008-08-02T00:59:00+00:00,2008-08-02T23:59:00+00:00
2008-08-03,18.14225,24,2008-08-03T00:59:00+00:00,2008-08-03T23:59:00+00:00
2008-08-04,18.246458333333333,24,2008-08-04T00:59:00+00:00,2008-08-04T23:59:00+00:00
2008-08-05,18.397583333333333,24,2008-08-05T00:59:00+00:00,2008-08-05T23:59:00+00:00
2008-08-06,18.355333333333334,24,2008-08-06T00:59:00+00:00,2008-08-06T23:59:00+00:00
2008-08-07,18.46270833333333,24,2008-08-07T00:59:00+00:00,2008-08-07T23:59:00+00:00
2008-08-08,18.100458333333332,24,2008-08-08T00:59:00+00:00,2008-08-08T23:59:00+00:00
2008-08-09,17.878083333333333,24,2008-08-09T00:59:00+00:00,2008-08-09T23:59:00+00:00
2008-08-10,17.3565,24,2008-08-10T00:59:00+00:00,2008-08-10T23:59:00+00:00
2008-08-11,17.093416666666666,24,2008-08-11T00:59:00+00:00,2008-08-11T23:59:00+00:00
2008-08-12,16.975708333333333,24,2008-08-12T00:59:00+00:00,2008-08-12T23:59:00+00:00
2008-08-13,16.90275,24,2008-08-13T00:59:00+00:00,2008-08-13T23:59:00+00:00
2008-08-14,16.758375,24,2008-08-14T00:59:00+00:00,2008-08-14T23:59:00+00:00
2008-08-15,16.702583333333333,24,2008-08-15T00:59:00+00:00,2008-08-15T23:59:00+00:00
2008-08-16,16.683166666666665,24,2008-08-16T00:59:00+00:00,2008-08-16T23:59:00+00:00
2008-08-17,16.653666666666666,24,2008-08-17T00:59:00+00:00,2008-08-17T23:59:00+00:00
2008-08-18,16.646333333333335,24,2008-08-18T00:59:00+00:00,2008-08-18T23:59:00+00:00
2008-08-19,16.652875,24,2008-08-19T00:59:00+00:00,2008-08-19T23:59:00+00:00
2008-08-20,16.578041666666667,24,2008-08-20T00:59:00+00:00,2008-08-20T23:59:00+00:00
2008-08-21,16.76075,24,2008-08-21T00:59:00+00:00,2008-08-21T23:59:00+00:00
2008-08-22,16.805041666666668,24,2008-08-22T00:59:00+00:00,2008-08-22T23:59:00+00:00
2008-08-23,16.748166666666666,24,2008-08-23T00:59:00+00:00,2008-08-23T23:59:00+00:00
2008-08-24,16.64270833333333,24,2008-08-24T00:59:00+00:00,2008-08-24T23:59:00+00:00
2008-08-25,16.423875,24,2008-08-25T00:59:00+00:00,2008-08-25T23:59:00+00:00
2008-08-26,16.269166666666667,24,2008-08-26T00:59:00+00:00,2008-08-26T23:59:00+00:00
2008-08-27,16.24025,24,2008-08-27T00:59:00+00:00,2008-08-27T23:59:00+00:00
2008-08-28,16.156458333333333,24,2008-08-28T00:59:00+00:00,2008-08-28T23:59:00+00:00
2008-08-29,16.254083333333334,24,2008-08-29T00:59:00+00:00,2008-08-29T23:59:00+00:00
2008-08-30,16.456083333333332,24,2008-08-30T00:59:00+00:00,2008-08-30T23:59:00+00:00
2008-08-31,16.517416666666666,24,2008-08-31T00:59:00+00:00,2008-08-31T23:59:00+00:00
2008-09-01,16.290416666666665,24,2008-09-01T00:59:00+00:00,2008-09-01T23:59:00+00:00
2008-09-02,16.1625,24,2008-09-02T00:59:00+00:00,2008-09-02T23:59:00+00:00
2008-09-03,15.937125,24,2008-09-03T00:59:00+00:00,2008-09-03T23:59:00+00:00
2008-09-04,15.734,24,2008-09-04T00:59:00+00:00,2008-09-04T23:59:00+00:00
2008-09-05,15.567291666666666,24,2008-09-05T00:59:00+00:00,2008-09-05T23:59:00+00:00
2008-09-06,15.22975,24,2008-09-06T00:59:00+00:00,2008-09-06T23:59:00+00:00
2008-09-07,14.905708333333333,24,2008-09-07T00:59:00+00:00,2008-09-07T23:59:00+00:00
2008-09-08,15.093916666666667,24,2008-09-08T00:59:00+00:00,2008-09-08T23:59:00+00:00
2008-09-09,14.951625,24,2008-09-09T00:59:00+00:00,2008-09-09T23:59:00+00:00
2008-09-10,14.726666666666667,24,2008-09-10T00:59:00+00:00,2008-09-10T23:59:00+00:00
2008-09-11,14.731458333333332,24,2008-09-11T00:59:00+00:00,2008-09-11T23:59:00+00:00
2008-09-12,14.823416666666667,24,2008-09-12T00:59:00+00:00,2008-09-12T23:59:00+00:00
2008-09-13,14.945916666666667,24,2008-09-13T00:59:00+00:00,2008-09-13T23:59:00+00:00
2008-09-14,14.964166666666667,24,2008-09-14T00:59:00+00:00,2008-09-14T23:59:00+00:00
2008-09-15,14.908416666666666,24,2008-09-15T00:59:00+00:00,2008-09-15T23:59:00+00:00
2008-09-16,14.76575,24,2008-09-16T00:59:00+00:00,2008-09-16T23:59:00+00:00
2008-09-17,14.714125,24,2008-09-17T00:59:00+00:00,2008-09-17T23:59:00+00:00
2008-09-18,14.751916666666666,24,2008-09-18T00:59:00+00:00,2008-09-18T23:59:00+00:00
2008-09-19,14.702083333333334,24,2008-09-19T00:59:00+00:00,2008-09-19T23:59:00+00:00
2008-09-20,14.730916666666667,24,2008-09-20T00:59:00+00:00,2008-09-20T23:59:00+00:00
2008-09-21,14.847166666666666,24,2008-09-21T00:59:00+00:00,2008-09-21T23:59:00+00:00
2008-09-22,14.761333333333333,24,2008-09-22T00:59:00+00:00,2008-09-22T23:59:00+00:00
2008-09-23,14.548875,24,2008-09-23T00:59:00+00:00,2008-09-23T23:59:00+00:00
2008-09-24,14.507791666666666,24,2008-09-24T00:59:00+00:00,2008-09-24T23:59:00+00:00
2008-09-25,14.507291666666667,24,2008-09-25T00:59:00+00:00,2008-09-25T23:59:00+00:00
2008-09-26,14.498583333333334,24,2008-09-26T00:59:00+00:00,2008-09-26T23:59:00+00:00
2008-09-27,14.471625,24,2008-09-27T00:59:00+00:00,2008-09-27T23:59:00+00:00
2008-09-28,14.457458333333333,24,2008-09-28T00:59:00+00:00,2008-09-28T23:59:00+00:00
2008-09-29,14.272208333333333,24,2008-09-29T00:59:00+00:00,2008-09-29T23:59:00+00:00
2008-09-30,14.126291666666667,24,2008-09-30T00:59:00+00:00,2008-09-30T23:59:00+00:00
2008-10-01,14.019625,24,2008-10-01T00:59:00+00:00,2008-10-01T23:59:00+00:00
2008-10-02,13.88025,24,2008-10-02T00:59:00+00:00,2008-10-02T23:59:00+00:00
2008-10-03,13.654458333333332,24,2008-10-03T00:59:00+00:00,2008-10-03T23:59:00+00:00
