forecast_issue_time,forecast_state_date,lake_id,basin,variable,depth_m,target_name,target_window_start,target_window_end,predicted_mean_temperature,unit,model_identifier,model_version,is_valid_forecast,n_candidate_previous_years,n_valid_training_years,training_years,training_windows_sha256,historical_window_standard_deviation,availability_mode,availability_assumption
2013-05-28T00:00:00+00:00,2013-05-27,windermere,south,water_temperature,2.0,month_2,2013-06-27,2013-07-26,17.369701348495827,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,e4e04cee6d0568018b45962af9e472c4e083d6d6d7dc9c78a33f26d826b77521,1.5936033483382592,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-05-28T00:00:00+00:00,2013-05-27,windermere,south,water_temperature,2.0,month_3,2013-07-27,2013-08-25,17.71349923809524,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,3e75d89e99a49810299910b5ac30da07a3c4c5af9bdf1174a6419fe93b1d465f,0.6020914768975788,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-04T00:00:00+00:00,2013-06-03,windermere,south,water_temperature,2.0,month_1,2013-06-04,2013-07-03,16.15383811111111,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,7e7a50c575d0589d5cde6180f8eb14e0c9794f728ff14ff01e872cac5ef7d6ee,1.1336176234184154,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-04T00:00:00+00:00,2013-06-03,windermere,south,water_temperature,2.0,month_2,2013-07-04,2013-08-02,17.531071754051382,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,0aa603fffc0d924d23c04ad50a8040ec14d7aa780e80f9be8c19685d2bbcc016,1.1058172046594248,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-04T00:00:00+00:00,2013-06-03,windermere,south,water_temperature,2.0,month_3,2013-08-03,2013-09-01,17.46967384642857,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,a778c1082675e4717a1193b47e7f3097c0162106590012a0e5f504b6b793f2ad,0.5176584722043629,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-11T00:00:00+00:00,2013-06-10,windermere,south,water_temperature,2.0,month_1,2013-06-11,2013-07-10,16.59873903309179,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,0a97012cd597c9c8da477b40e370817f44d9759ac25f8c4472d675691d797d6c,1.4710293983496294,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-11T00:00:00+00:00,2013-06-10,windermere,south,water_temperature,2.0,month_2,2013-07-11,2013-08-09,17.60898008961039,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,23632d2e7c617923f6c98aebff927aa3838343553b00ed4d6b9a1b566d3b4ea7,0.9111381340243025,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-11T00:00:00+00:00,2013-06-10,windermere,south,water_temperature,2.0,month_3,2013-08-10,2013-09-08,17.089640252777777,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,0ddacdb9d6e29e2b25a6a3bc88491b9d0279fea6b69d8daf2aa768fc4ffaa3e5,0.6333588900962882,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-18T00:00:00+00:00,2013-06-17,windermere,south,water_temperature,2.0,month_1,2013-06-18,2013-07-17,16.992078565162494,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,ebd3941a8f048eedf5003b87afd92576d5dedf35f626437d608162e32b6e7be8,1.736870318178032,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-18T00:00:00+00:00,2013-06-17,windermere,south,water_temperature,2.0,month_2,2013-07-18,2013-08-16,17.666322696428573,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,a32cb503a913add06506343294fbf05b8d9fa1a8295429102f5402b84b314f52,0.7269067296797177,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-18T00:00:00+00:00,2013-06-17,windermere,south,water_temperature,2.0,month_3,2013-08-17,2013-09-15,16.63881058333333,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,23c32520ca959c08c6adc0898ec74c0ba346b37bae995991399acc6da1a238fa,0.6982877392942161,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-25T00:00:00+00:00,2013-06-24,windermere,south,water_temperature,2.0,month_1,2013-06-25,2013-07-24,17.274113676273608,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,ef310b57483e1dc4d3849ad1f2a0f9ef0d4351989b2ae1649851bfeff6aa7121,1.696062812976922,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-25T00:00:00+00:00,2013-06-24,windermere,south,water_temperature,2.0,month_2,2013-07-25,2013-08-23,17.741682368650793,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,016eab7c7397c64f9e9fb01331f828cfd4857e6cdd20b8f0f118dafb3714ad4b,0.6319212177805289,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-06-25T00:00:00+00:00,2013-06-24,windermere,south,water_temperature,2.0,month_3,2013-08-24,2013-09-22,16.109141019444444,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,f14c37da2f8f4b3f65aceb51e9f47f21e2ee7c4fd0c1532ba9bc8a6493ace2fd,0.6679165193613319,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-02T00:00:00+00:00,2013-07-01,windermere,south,water_temperature,2.0,month_1,2013-07-02,2013-07-31,17.52549657349583,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,04e0618885df700b876241f07963203b6972b59df1516d4b414d417a867145c5,1.228911063304879,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-02T00:00:00+00:00,2013-07-01,windermere,south,water_temperature,2.0,month_2,2013-08-01,2013-08-30,17.539287243650794,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,48c1b63fad4650ad27d6fc528d127847663362760d41fda669a47e618699f0ac,0.5382687966376388,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-02T00:00:00+00:00,2013-07-01,windermere,south,water_temperature,2.0,month_3,2013-08-31,2013-09-29,15.530631922222222,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,30798313314fa65779c8328623f1b288494d35ed246e6a61fb8a8166b98c3bea,0.6092625380524817,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-09T00:00:00+00:00,2013-07-08,windermere,south,water_temperature,2.0,month_1,2013-07-09,2013-08-07,17.589692472943725,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,ecab13f22272f07d23962225e1315e9b8a993b4aaed545202f2a5d80b044564c,0.9399248311813416,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-09T00:00:00+00:00,2013-07-08,windermere,south,water_temperature,2.0,month_2,2013-08-08,2013-09-06,17.221225769444445,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,ef56c07202108925143f66e2be035d80045732b1b401239b8a03815bdaa12b76,0.5808260394044527,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-09T00:00:00+00:00,2013-07-08,windermere,south,water_temperature,2.0,month_3,2013-09-07,2013-10-06,14.938764716666666,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,14397f145fa742024778cf57f813147cc0e36bc17c5445071b71521a8c02eab2,0.4846652887965095,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-16T00:00:00+00:00,2013-07-15,windermere,south,water_temperature,2.0,month_1,2013-07-16,2013-08-14,17.63892603531746,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,e8dff0af7d5361213e1598744dfbe1abe7b481fce95f849c33331f2d75f5f902,0.7678979319993189,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-16T00:00:00+00:00,2013-07-15,windermere,south,water_temperature,2.0,month_2,2013-08-15,2013-09-13,16.774960147222224,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,0184c2d084ceb3ae6c8c3ea89e7c6d4e00ffaf96987baf5e66e63a662ab2302a,0.7049201703166526,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-16T00:00:00+00:00,2013-07-15,windermere,south,water_temperature,2.0,month_3,2013-09-14,2013-10-13,14.320588158333333,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,cdb9f023a1e13d523e42d1c643fc26eaad8b5e2c326f68b6a54a65ee6aee62e5,0.4843773526975909,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-23T00:00:00+00:00,2013-07-22,windermere,south,water_temperature,2.0,month_1,2013-07-23,2013-08-21,17.727393932539684,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,96cbb6313d62a1c24f5d336c85d14af117d1104018547defc1739b4b0632b601,0.6554521037489542,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-23T00:00:00+00:00,2013-07-22,windermere,south,water_temperature,2.0,month_2,2013-08-22,2013-09-20,16.271562763888888,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,118d5b2e0bbf78d263078afb6711d16b138a9234ed3ea9859ed5242aa2aa22f8,0.6763268542697027,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-23T00:00:00+00:00,2013-07-22,windermere,south,water_temperature,2.0,month_3,2013-09-21,2013-10-20,13.720935197222222,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,e047be02c4021580dc3912179db0be853a2c2bb21072b8eec4cf0be71577eceb,0.614552012225807,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-30T00:00:00+00:00,2013-07-29,windermere,south,water_temperature,2.0,month_1,2013-07-30,2013-08-28,17.616551604761906,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,e6f8d564501f620e86c9f3c9c8083dc1fc072fe5fd80435dfad49b6878690d50,0.5602248846594693,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-30T00:00:00+00:00,2013-07-29,windermere,south,water_temperature,2.0,month_2,2013-08-29,2013-09-27,15.687635705555556,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,c72b598cc65f0b5e05598f871beccc70153af517e9c933f30d27cdb37b181694,0.6279569705434437,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-07-30T00:00:00+00:00,2013-07-29,windermere,south,water_temperature,2.0,month_3,2013-09-28,2013-10-27,13.074418522222222,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,b53a1f63174898b499ad593a8d6e385ac16e8d5eecd825c3687b251f6cee3c6e,0.7184303736420016,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
